DOI,Year,Relevant to Study,Review,Observational,Experiment,Metanalysis,QModel,TModel,Type of study,Ecosystem,Taxonomic,System,NEWPhysiological,Morphological,Physiological,Life History,Behavioural,Trait Types,Fundamental,Physical,Ecological,Trophic,Level of Prediction Possible,Forecasting/Predictive,Global Change Driver
10.1111/oik.01493,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/oik.01515,2015,Y,0,0,1,0,0,0,Single,Terrestrial,Insects,Broad,0,1,0,0,1,Multiple,0,0,0,1,Single,0,0
10.1111/oik.01544,2015,Y,0,0,1,0,0,0,Experiment,Marine,Multiple,Eelgrass,0,1,0,1,1,"Morphological, Life Histoy, Behavioural",1,0,0,1,T,1,Global Change Multiple
10.1111/oik.01719,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/oik.02100,2015,Y,0,1,0,0,0,0,Observational,Marine,Broad,Intertidal,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,1,0,F,0,0
10.1111/oik.02277,2016,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Riparian Zone,1,1,0,1,0,"Morphological, Life History",0,1,0,0,P,0,Habitat Degredation
10.1111/oik.02760,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/oik.04300,2018,Y,0,0,0,0,0,1,Single,Terrestrial,Plants,Broad,0,1,0,1,0,Multiple,0,0,1,0,Single,0,0
10.1111/oik.04507,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,1,T,0,Habitat Degredation
10.1111/oik.04561,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Birds,Tropical Rainforest,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1111/oik.04712,2018,Y,0,0,0,0,1,0,Single,Terrestrial,Insects,Temperate Forest,0,1,0,1,1,Multiple,0,0,0,1,Single,0,0
10.1111/oik.04885,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Temperate Forest,0,1,0,0,0,Morphological,0,0,0,1,T,0,0
10.1111/oik.05228,2018,Y,0,0,1,0,1,0,Multiple,Terrestrial,Other,Temperate Forest,1,1,0,0,1,Multiple,1,0,0,0,Single,0,0
10.1111/oik.05398,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/oik.05650,2019,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Alpine,0,0,0,0,1,Single,1,0,0,1,Multiple,0,0
10.1111/plb.12566,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Tropical Seasonal Forest,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/plb.12605,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/rec.12202,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/syen.12189,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/wre.12126,2015,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Broad,1,1,1,1,0,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1111/wre.12188,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/wre.12222,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/zsc.12132,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/zsc.12198,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/zygo.12334,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1126/science.1160662,2008,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,0,0,1,0,Single,0,0
10.1126/science.aac7978,2015,Y,0,0,0,0,1,0,Single,Terrestrial,Mammals,Broad,1,1,0,1,1,Multiple,1,0,0,0,Single,0,Exploitation
10.1126/science.aac9323,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1128/mSphere.00387-16,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1139/cjfas-2015-0190,2016,Y,0,1,0,0,0,0,Single,Freshwater,Fish,Lake,0,1,0,1,0,Multiple,1,0,0,1,Multiple,0,0
10.1139/cjfas-54-6-1211,1997,Y,0,1,0,0,0,0,Single,Freshwater,Other,River,0,1,0,1,1,Multiple,0,0,0,1,Single,0,0
10.1139/cjfr-2017-0139,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Morphological,1,0,0,0,F,0,Climate Change
10.1139/cjz-2012-0236,2013,Y,0,1,0,0,0,0,Single,Freshwater,Other,Lake,0,0,0,1,0,Single,1,0,0,0,Single,0,0
10.1139/cjz-2017-0351,2019,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1139/cjz-79-10-1891,2001,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1139/gen-2018-0039,2019,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Islands,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,Invasion
10.1146/annurev-ecolsys-110316-022821,2017,,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1146/annurev-environ-110615-085532,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1163/15685381-00003131,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Herps,Temperate Forest,0,1,0,0,1,"Morphological, Behavioural",1,0,0,1,F,0,0
10.1163/156853989X00646,1989,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1163/156853998793066410,1998,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1163/1568539X-00003356,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1163/156854200505865,2000,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1163/157075607780001998,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.11646/zootaxa.2556.1.3,2010,Y,0,1,0,0,1,0,Multiple,Freshwater,Insects,River,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1177/0309133315582018,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1177/1059712311426800,2012,Y,0,0,1,0,0,0,Single,Terrestrial,Herps,Broad,0,0,0,0,1,Single,0,0,0,1,Single,0,0
10.1177/1529100611426706,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1186/1471-2105-13-S8-S8,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/1471-2148-10-166,2010,Y,0,1,0,0,0,0,Observational,Freshwater,Other,Lake,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1186/1471-2148-10-179,2010,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1186/1471-2148-10-204,2010,Y,1,0,0,0,0,0,Review,Terrestrial,Multiple,Broad,0,1,0,0,0,Morophological,0,0,0,1,T,0,0
10.1186/1471-2148-13-132,2013,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,Lake,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
10.1186/1471-2148-13-198,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/1471-2148-13-277,2013,Y,0,1,1,0,0,0,Multiple,Freshwater,Fish,Lake,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1186/1471-2148-14-156,2014,Y,0,1,0,0,1,0,Multiple,Marine,Other,Broad,1,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1186/1471-2148-7-220,2007,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1186/1471-2148-8-68,2008,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1186/1471-2164-15-1033,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1186/1471-2164-15-492,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1186/1472-6785-12-21,2012,Y,0,1,0,0,0,0,Observational,Terrestrial, Plants,Shrublands,0,0,0,1,0,Life History,1,0,1,0,E,0,0
10.1186/1741-7007-10-46,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/1742-9994-7-3,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/2193-1801-3-630,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Birds,Tropical Rainforest,0,1,0,1,1,Multiple,0,0,0,1,Single,0,0
10.1186/s12302-018-0174-9,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1186/s12862-017-0970-7,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/s12862-017-1002-3,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/s12864-015-1976-4,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/s12898-014-0026-4,2014,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1186/s12918-017-0430-4,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1186/s13071-015-1274-7,2015,N,0,0,0,0,1,0,Q Model,Terrestrial,Mammals,Broad,0,0,0,1,0,Life History,0,0,0,0,,,
10.1186/s13071-016-1659-2,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Alpine,0,0,0,1,1,Morphological,0,0,0,1,T,0,0
10.1186/s13071-017-2590-x,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/s13742-016-0120-y,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1186/s40462-017-0111-3,2017,Y,0,1,0,0,0,1,Multiple,Marine,Fish,Continental Shelf,0,0,0,0,1,Single,1,0,0,0,Single,0,0
10.1214/09-STS306,2009,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1242/jeb.059022,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1242/jeb.059634,2012,Y,0,0,0,0,0,1,Single,Terrestrial,Herps,Broad,1,0,0,1,0,Single,1,0,0,0,Single,0,0
10.1371/journal.pbio.0020197,2004,Y,1,0,0,0,0,0,Review,Terrestrial,Mammals,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,1,T,1,Global Change Broad
10.1371/journal.pbio.0040007,2006,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pbio.0050235,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pbio.1001579,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pgen.1003596,2013,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0000868,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0003532,2008,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0005529,2009,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0007460,2009,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0012092,2010,Y,0,0,0,0,0,1,Single,Broad,Broad,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1371/journal.pone.0015409,2010,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0020782,2011,Y,0,0,1,0,0,0,Single,Freshwater,Fish,Lake,0,1,0,0,0,Single,1,0,0,1,Multiple,0,0
10.1371/journal.pone.0025305,2011,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0035742,2012,Y,0,0,1,0,0,0,Single,Terrestrial,Plants,Subtropical Forest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1371/journal.pone.0035942,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0036760,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0041323,2012,Y,0,0,1,0,0,0,Experiment,Terrestrial,Insects,Broad,0,1,0,0,1,"Morphological, Behavioural",0,1,0,0,P,0,0
10.1371/journal.pone.0044374,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0053873,2013,Y,0,0,0,0,0,1,Single,Broad,Herps,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1371/journal.pone.0056717,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0057550,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0061866,2013,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Broad,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
10.1371/journal.pone.0072237,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0081739,2013,Y,0,1,0,1,0,0,Multiple,Terrestrial,Broad,Wetland,1,1,0,1,1,Multiple,1,1,0,1,Multiple,0,0
10.1371/journal.pone.0082344,2013,Y,0,0,1,0,0,0,Experiment,Freshwater,Multiple,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,0,1,T,0,0
10.1371/journal.pone.0084774,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0088732,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0090437,2014,Y,0,1,0,0,0,0,Observational,Terrestrial,Multiple,Boreal Forest,0,1,0,1,1,"Morphological, Life Hsitory, Behavioural",0,0,0,1,T,0,0
10.1371/journal.pone.0093237,2014,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,River,0,1,0,1,1,Multiple,1,0,1,0,Multiple,0,Invasion
10.1371/journal.pone.0095845,2014,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0098755,2014,Y,0,0,1,0,0,0,Single,Terrestrial,Plants,Broad,1,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1371/journal.pone.0099753,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0107525,2014,Y,0,0,0,0,0,1,T Model,Marine,Other,Coral Reef,1,0,0,1,0,Life History,1,0,0,0,F,1,Climate Change
10.1371/journal.pone.0107883,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Birds,Broad,0,1,0,1,1,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1371/journal.pone.0108985,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0111227,2014,Y,0,1,0,0,0,0,Single,Freshwater,Broad,River,0,1,0,1,0,Multiple,1,1,0,0,Multiple,0,0
10.1371/journal.pone.0112843,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0114290,2014,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate River,0,1,0,0,0,Single,1,0,0,0,Single,0,Habitat Degredation
10.1371/journal.pone.0114596,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0124618,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0126112,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Insects,Tropical Rainforest,0,1,0,1,1,"Morphological, Life History, Behavioural",0,1,0,0,P,0,0
10.1371/journal.pone.0129609,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0130151,2015,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1371/journal.pone.0130571,2015,Y,0,0,1,0,0,0,Experiment,Terrestrial,Other,Tropical Rainforest,0,1,0,0,0,Morphological,0,0,0,1,T,0,0
10.1371/journal.pone.0131630,2015,Y,0,1,0,0,0,0,Observational,Freshwater,Plants,Lake,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1371/journal.pone.0133794,2015,Y,0,0,0,0,0,1,Single,Marine,Broad,Broad,0,1,0,0,0,Single,1,0,0,1,Multiple,1,Exploitation
10.1371/journal.pone.0137085,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0137963,2015,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1371/journal.pone.0139194,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0151243,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0163338,2016,Y,0,1,0,0,1,0,Multiple,Terrestrial,Birds,Tropical Rainforest,0,1,0,1,0,Multiple,1,1,0,0,Multiple,0,Habitat Degredation
10.1371/journal.pone.0172879,2017,Y,0,0,0,0,1,0,Q Model,Terrestrial,Herps,Broad,0,1,0,0,0,Morphological,1,0,0,1,F,0,0
10.1371/journal.pone.0182826,2017,Y,0,0,0,0,1,0,Single,Marine,Broad,Broad,0,0,0,1,0,Single,0,0,1,1,Multiple,0,Exploitation
10.1371/journal.pone.0185861,2017,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0186123,2017,Y,0,0,0,0,1,0,Q Model,Marine,Fish,Coral Reef,0,1,0,1,1,"Morphological, Life History, Behavioural",1,1,0,0,F,0,0
10.1371/journal.pone.0188300,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0193425,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0195919,2018,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0196066,2018,Y,0,1,0,0,0,0,Single,Freshwater,Herps,Ponds,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1371/journal.pone.0197877,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1371/journal.pone.0199898,2018,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Riparian Area,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Climate Change
10.1371/journal.pone.0202403,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1371/journal.pone.0204365,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.14471/2016.36.015,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Alpine,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.14471/2016.36.018,2016,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Grassland,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1534/g3.118.200865,2019,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.15451/ec2017-07-6.11-1-6,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1556/168.2016.17.1.11,2016,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,1,0,Multiple,1,1,1,0,Multiple,0,0
10.1556/168.2016.17.1.12,2016,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1556/168.2018.19.1.8,2018,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1556/168.2018.19.2.9,2018,Y,1,0,0,0,0,0,Single,Terrestrial,Mammals,Broad,0,1,0,1,1,Multiple,0,0,1,1,Multiple,0,0
10.1556/ComEc.14.2013.1.4,2013,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Bog-Forest,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1556/ComEc.14.2013.2.7,2013,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,0,1,0,Multiple,0,Invasion
10.1556/ComEc.9.2008.2.6,2008,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Urban,1,0,0,1,0,Single,1,0,0,0,Single,0,Habitat Degredation
10.1560/KPRR-X1C3-5NHE-QV2N,2004,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1590/0102-33062016abb0442,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1614/WS-09-096.1,2010,Y,0,0,1,0,0,0,Single,Terrestrial,Plants,Arable Land,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1642/0004-8038(2004)121[0950:NEOWSM]2.0.CO;2,2004,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1642/AUK-15-183.1,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1645/15-887,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1645/15-942,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1650/0010-5422(2007)109[132:SSDAME]2.0.CO;2,2007,Y,1,1,0,0,0,0,Multiple,Terrestrial,Birds,Islands,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1666/0094-8373(2005)031<0056:WTPCIT>2.0.CO;2,2005,Y,0,0,0,0,1,0,Q Model,Terrestrial,Mammals,Broad,0,1,0,0,0,Morphological,0,0,0,1,T,0,0
10.1666/06020.1,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1666/13024,2014,Y,0,1,0,0,0,0,Observational,Marine,Other,Enclosed Sea,0,0,0,0,1,Behavioural,0,0,0,1,T,0,0
10.18054/pb.2016.118.3.3924,2016,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Alpine,0,0,0,1,1,Multiple,1,1,0,0,Multiple,0,0
10.1890/0012-9658(1998)079[1847:ORNOPI]2.0.CO;2,1998,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/0012-9658(2000)081[0183:EOGCSO]2.0.CO;2,2000,Y,0,0,1,0,0,0,Experiment,Freshwater,Plankton,Lake,0,1,0,0,0,Morphological,1,0,0,0,F,0,Habitat Degredation
10.1890/0012-9658(2001)082[0784:AASAFR]2.0.CO;2,2001,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/0012-9658(2003)084[1129:AHUISP]2.0.CO;2,2003,Y,0,0,0,0,0,1,Single,Marine,Broad,Broad,1,1,1,1,1,Multiple,1,0,0,1,Multiple,0,0
10.1890/0012-9658(2006)87[100:PCAOIB]2.0.CO;2,2006,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1890/03-0408,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/03-5340,2006,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/05-0219,2005,Y,0,0,1,0,0,0,Experiment,Terrestrial,Plants,Grassland,0,1,0,0,0,Morphological,0,0,1,1,T,0,Invasion
10.1890/06-0326.1,2008,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/06-1095.1,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/06-1946.1,2007,Y,0,0,0,0,0,1,Single,Broad,Broad,Broad,0,0,0,1,0,Single,0,0,0,1,Single,0,0
10.1890/07-0179.1,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/07-0591.1,2008,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1890/07-1737.1,2008,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1890/08-1025.1,2009,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Seasonal Tropical Forest,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1890/08-1449.1,2010,Y,0,1,0,0,0,0,Multiple,Terrestrial,Plants,Tropical Seasonal Forest,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.1890/08-1638.1,2009,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/08-1802.1,2010,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1890/08-1836.1,2009,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,0,0,0,Single,0,0
10.1890/09-0979.1,2010,Y,0,0,1,0,1,0,Multiple,Terrestrial,Insects,Broad,0,1,0,0,1,Multiple,1,0,0,0,Single,0,0
10.1890/09-1290.1,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/09-1672.1,2010,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1890/09-1894.1,2010,Y,0,0,0,0,1,0,Single,Terrestrial,Insects,Temperate Forest,0,1,0,0,1,Multiple,1,0,0,0,Single,0,0
10.1890/10-0394.1,2011,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate Forest,1,1,1,0,0,Multiple,1,0,0,0,Single,0,0
10.1890/10-1245.1,2011,Y,1,0,0,0,0,0,Review,Terrestrial,Plants,Grassland,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1890/10-1264.1,2011,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1890/10-1707.1,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/10-1961.1,2012,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Broad,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1890/1051-0761(2006)016[0891:STAPOL]2.0.CO;2,2006,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Grassland,0,1,0,1,1,Multiple,1,0,0,1,Multiple,0,0
10.1890/11-0181.1,2011,Y,0,1,0,0,1,0,"Observational, Q Model",Marine,Birds,Mediterranean Basin,0,1,0,0,0,Morophological,0,0,1,1,E,0,0
10.1890/11-0494.1,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/11-0975.1,2012,Y,0,1,0,0,1,0,Multiple,Terrestrial,Multiple,Grassland,0,1,0,0,0,Single,1,0,0,1,Multiple,0,0
10.1890/11-1183.1,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/11-1204.1,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/11-2026.1,2012,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Alpine,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1890/12-1676.1,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1890/13-0196.1,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1890/13-0708.1,2014,Y,0,1,0,0,1,0,Multiple,Freshwater,Fish,River,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1890/13-2036.1,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Insects,Broad,1,0,0,1,1,Multiple,1,0,0,0,Single,0,0
10.1890/13-2153.1,2015,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Alpine,0,1,0,0,0,Morphological,1,0,1,0,F,0,0
